Year,State code,Percentage of US states’ job postings in AI,State,Percentage of United States AI job postings,Relative AI hiring rate year-over-year ratio,Date,Relative AI hiring year-over-year ratio,country,Percentage of US states' job postings in AI,year,Country,Number of industrial robots (in thousands),Average investment (in millions of US dollars)
,,,,,,3/1/22,5.78%,,,,,,
,,,,,,4/1/22,6.44%,,,,,,
,,,,,,5/1/22,2.55%,,,,,,
,,,,,,6/1/22,-0.17%,,,,,,
,,,,,,7/1/22,-0.32%,,,,,,
,,,,,,8/1/22,1.35%,,,,,,
,,,,,,9/1/22,1.25%,,,,,,
,,,,,,10/1/22,2.52%,,,,,,
,,,,,,11/1/22,4.39%,,,,,,
,,,,,,12/1/22,6.30%,,,,,,
,,,,,,1/1/23,4.75%,,,,,,
,,,,,,2/1/23,6.90%,,,,,,
,,,,,,3/1/23,5.57%,,,,,,
,,,,,,4/1/23,5.31%,,,,,,
,,,,,,5/1/23,7.88%,,,,,,
,,,,,,6/1/23,9.00%,,,,,,
,,,,,,7/1/23,9.75%,,,,,,
,,,,,,8/1/23,11.19%,,,,,,
,,,,,,9/1/23,9.83%,,,,,,
,,,,,,10/1/23,8.37%,,,,,,
,,,,,,11/1/23,7.48%,,,,,,
,,,,,,12/1/23,6.72%,,,,,,
,,,,,,1/1/24,6.44%,,,,,,
,,,,,,2/1/24,5.27%,,,,,,
,,,,,,3/1/24,7.62%,,,,,,
,,,,,,4/1/24,8.77%,,,,,,
,,,,,,5/1/24,9.36%,,,,,,
,,,,,,6/1/24,12.72%,,,,,,
,,,,,,7/1/24,11.65%,,,,,,
,,,,,,8/1/24,9.61%,,,,,,
,,,,,,9/1/24,11.37%,,,,,,
,,,,,,10/1/24,12.18%,,,,,,
,,,,,,11/1/24,12.04%,,,,,,
,,,,,,12/1/24,10.53%,,,,,,
,,,,,,1/1/18,43.02%,,,,,,
,,,,,,2/1/18,54.43%,,,,,,
,,,,,,3/1/18,51.57%,,,,,,
,,,,,,4/1/18,47.77%,,,,,,
,,,,,,5/1/18,43.22%,,,,,,
,,,,,,6/1/18,48.86%,,,,,,
,,,,,,7/1/18,51.54%,,,,,,
,,,,,,8/1/18,46.38%,,,,,,
,,,,,,9/1/18,43.30%,,,,,,
,,,,,,10/1/18,42.24%,,,,,,
,,,,,,11/1/18,42.68%,,,,,,
,,,,,,12/1/18,42.32%,,,,,,
,,,,,,1/1/19,41.45%,,,,,,
,,,,,,2/1/19,37.24%,,,,,,
,,,,,,3/1/19,34.95%,,,,,,
,,,,,,4/1/19,33.99%,,,,,,
,,,,,,5/1/19,34.10%,,,,,,
,,,,,,6/1/19,28.48%,,,,,,
,,,,,,7/1/19,25.12%,,,,,,
,,,,,,8/1/19,27.20%,,,,,,
,,,,,,9/1/19,28.70%,,,,,,
,,,,,,10/1/19,28.55%,,,,,,
,,,,,,11/1/19,26.46%,,,,,,
,,,,,,12/1/19,24.91%,,,,,,
,,,,,,1/1/20,24.70%,,,,,,
,,,,,,2/1/20,25.26%,,,,,,
,,,,,,3/1/20,28.03%,,,,,,
,,,,,,4/1/20,32.24%,,,,,,
,,,,,,5/1/20,32.64%,,,,,,
,,,,,,6/1/20,33.18%,,,,,,
,,,,,,7/1/20,33.28%,,,,,,
,,,,,,8/1/20,32.29%,,,,,,
,,,,,,9/1/20,31.27%,,,,,,
,,,,,,10/1/20,30.39%,,,,,,
,,,,,,11/1/20,30.16%,,,,,,
,,,,,,12/1/20,30.08%,,,,,,
,,,,,,1/1/21,28.15%,,,,,,
,,,,,,2/1/21,27.67%,,,,,,
,,,,,,3/1/21,24.14%,,,,,,
,,,,,,4/1/21,18.01%,,,,,,
,,,,,,5/1/21,17.39%,,,,,,
,,,,,,6/1/21,18.30%,,,,,,
,,,,,,7/1/21,17.86%,,,,,,
,,,,,,8/1/21,17.87%,,,,,,
,,,,,,9/1/21,18.31%,,,,,,
,,,,,,10/1/21,17.97%,,,,,,
,,,,,,11/1/21,17.10%,,,,,,
,,,,,,12/1/21,16.16%,,,,,,
,,,,,,1/1/22,17.10%,,,,,,
,,,,,,2/1/22,15.94%,,,,,,
,,,,,,3/1/22,14.99%,,,,,,
,,,,,,4/1/22,14.43%,,,,,,
,,,,,,5/1/22,11.91%,,,,,,
,,,,,,6/1/22,9.04%,,,,,,
,,,,,,7/1/22,6.11%,,,,,,
,,,,,,8/1/22,2.99%,,,,,,
,,,,,,9/1/22,-0.92%,,,,,,
,,,,,,10/1/22,-3.37%,,,,,,
,,,,,,11/1/22,-4.81%,,,,,,
,,,,,,12/1/22,-5.93%,,,,,,
,,,,,,1/1/23,-7.92%,,,,,,
,,,,,,2/1/23,-8.26%,,,,,,
,,,,,,3/1/23,-8.98%,,,,,,
,,,,,,4/1/23,-9.79%,,,,,,
,,,,,,5/1/23,-10.10%,,,,,,
,,,,,,6/1/23,-10.77%,,,,,,
,,,,,,7/1/23,-10.17%,,,,,,
,,,,,,8/1/23,-9.32%,,,,,,
,,,,,,9/1/23,-7.84%,,,,,,
,,,,,,10/1/23,-5.99%,,,,,,
,,,,,,11/1/23,-5.05%,,,,,,
,,,,,,12/1/23,-4.37%,,,,,,
,,,,,,1/1/24,-3.66%,,,,,,
,,,,,,2/1/24,-2.58%,,,,,,
,,,,,,3/1/24,0.57%,,,,,,
,,,,,,4/1/24,4.03%,,,,,,
,,,,,,5/1/24,7.23%,,,,,,
,,,,,,6/1/24,11.63%,,,,,,
,,,,,,7/1/24,15.02%,,,,,,
,,,,,,8/1/24,18.89%,,,,,,
,,,,,,9/1/24,22.37%,,,,,,
,,,,,,10/1/24,24.39%,,,,,,
,,,,,,11/1/24,27.79%,,,,,,
,,,,,,12/1/24,30.83%,,,,,,
,,,,,,1/1/18,31.36%,,,,,,
,,,,,,2/1/18,18.58%,,,,,,
,,,,,,3/1/18,19.29%,,,,,,
,,,,,,4/1/18,19.00%,,,,,,
,,,,,,5/1/18,21.48%,,,,,,
,,,,,,6/1/18,22.98%,,,,,,
,,,,,,7/1/18,24.74%,,,,,,
,,,,,,8/1/18,24.08%,,,,,,
,,,,,,9/1/18,24.94%,,,,,,
,,,,,,10/1/18,24.40%,,,,,,
,,,,,,11/1/18,24.34%,,,,,,
,,,,,,12/1/18,23.51%,,,,,,
,,,,,,1/1/19,22.17%,,,,,,
,,,,,,2/1/19,24.65%,,,,,,
,,,,,,3/1/19,25.60%,,,,,,
,,,,,,4/1/19,25.07%,,,,,,
,,,,,,5/1/19,24.80%,,,,,,
,,,,,,6/1/19,23.92%,,,,,,
,,,,,,7/1/19,22.37%,,,,,,
,,,,,,8/1/19,22.42%,,,,,,
,,,,,,9/1/19,21.46%,,,,,,
,,,,,,10/1/19,21.19%,,,,,,
,,,,,,11/1/19,20.94%,,,,,,
,,,,,,12/1/19,20.94%,,,,,,
,,,,,,1/1/20,21.59%,,,,,,
,,,,,,2/1/20,20.37%,,,,,,
,,,,,,3/1/20,19.41%,,,,,,
,,,,,,4/1/20,22.27%,,,,,,
,,,,,,5/1/20,24.30%,,,,,,
,,,,,,6/1/20,25.30%,,,,,,
,,,,,,7/1/20,24.84%,,,,,,
,,,,,,8/1/20,24.55%,,,,,,
,,,,,,9/1/20,24.11%,,,,,,
,,,,,,10/1/20,23.86%,,,,,,
,,,,,,11/1/20,23.50%,,,,,,
,,,,,,12/1/20,24.09%,,,,,,
,,,,,,1/1/21,23.84%,,,,,,
,,,,,,2/1/21,23.35%,,,,,,
,,,,,,3/1/21,22.45%,,,,,,
,,,,,,4/1/21,18.08%,,,,,,
,,,,,,5/1/21,12.14%,,,,,,
,,,,,,6/1/21,9.92%,,,,,,
,,,,,,7/1/21,10.71%,,,,,,
,,,,,,8/1/21,10.91%,,,,,,
,,,,,,9/1/21,10.20%,,,,,,
,,,,,,10/1/21,10.47%,,,,,,
,,,,,,11/1/21,10.52%,,,,,,
,,,,,,12/1/21,9.81%,,,,,,
,,,,,,1/1/22,9.00%,,,,,,
,,,,,,2/1/22,8.16%,,,,,,
,,,,,,3/1/22,8.16%,,,,,,
,,,,,,4/1/22,10.13%,,,,,,
,,,,,,5/1/22,12.37%,,,,,,
,,,,,,6/1/22,12.64%,,,,,,
,,,,,,7/1/22,11.49%,,,,,,
,,,,,,8/1/22,10.27%,,,,,,
,,,,,,9/1/22,10.60%,,,,,,
,,,,,,10/1/22,9.37%,,,,,,
,,,,,,11/1/22,7.25%,,,,,,
,,,,,,12/1/22,6.07%,,,,,,
,,,,,,1/1/23,5.21%,,,,,,
,,,,,,2/1/23,4.45%,,,,,,
,,,,,,3/1/23,3.13%,,,,,,
,,,,,,4/1/23,0.93%,,,,,,
,,,,,,5/1/23,0.72%,,,,,,
,,,,,,6/1/23,-0.67%,,,,,,
,,,,,,7/1/23,-1.75%,,,,,,
,,,,,,8/1/23,-2.67%,,,,,,
,,,,,,9/1/23,-3.07%,,,,,,
,,,,,,10/1/23,-2.22%,,,,,,
,,,,,,11/1/23,-0.34%,,,,,,
,,,,,,12/1/23,0.32%,,,,,,
,,,,,,1/1/24,1.42%,,,,,,
,,,,,,2/1/24,3.32%,,,,,,
,,,,,,3/1/24,5.57%,,,,,,
,,,,,,4/1/24,8.42%,,,,,,
,,,,,,5/1/24,9.64%,,,,,,
,,,,,,6/1/24,13.08%,,,,,,
,,,,,,7/1/24,16.08%,,,,,,
,,,,,,8/1/24,19.11%,,,,,,
,,,,,,9/1/24,20.62%,,,,,,
,,,,,,10/1/24,21.97%,,,,,,
,,,,,,11/1/24,23.05%,,,,,,
,,,,,,12/1/24,26.13%,,,,,,
,,,,,,1/1/18,-24.70%,,,,,,
,,,,,,2/1/18,-16.40%,,,,,,
,,,,,,3/1/18,-2.29%,,,,,,
,,,,,,4/1/18,0.67%,,,,,,
,,,,,,5/1/18,9.36%,,,,,,
,,,,,,6/1/18,13.47%,,,,,,
,,,,,,7/1/18,19.63%,,,,,,
,,,,,,8/1/18,15.96%,,,,,,
,,,,,,9/1/18,18.74%,,,,,,
,,,,,,10/1/18,17.03%,,,,,,
,,,,,,11/1/18,19.86%,,,,,,
,,,,,,12/1/18,21.90%,,,,,,
,,,,,,1/1/19,29.88%,,,,,,
,,,,,,2/1/19,31.59%,,,,,,
,,,,,,3/1/19,32.10%,,,,,,
,,,,,,4/1/19,34.62%,,,,,,
,,,,,,5/1/19,32.98%,,,,,,
,,,,,,6/1/19,31.82%,,,,,,
,,,,,,7/1/19,27.18%,,,,,,
,,,,,,8/1/19,31.85%,,,,,,
,,,,,,9/1/19,32.03%,,,,,,
,,,,,,10/1/19,33.58%,,,,,,
,,,,,,11/1/19,36.47%,,,,,,
,,,,,,12/1/19,35.54%,,,,,,
,,,,,,1/1/20,30.37%,,,,,,
,,,,,,2/1/20,33.59%,,,,,,
,,,,,,3/1/20,32.27%,,,,,,
,,,,,,4/1/20,32.64%,,,,,,
,,,,,,5/1/20,32.17%,,,,,,
,,,,,,6/1/20,29.08%,,,,,,
,,,,,,7/1/20,33.45%,,,,,,
,,,,,,8/1/20,31.10%,,,,,,
,,,,,,9/1/20,28.44%,,,,,,
,,,,,,10/1/20,28.53%,,,,,,
,,,,,,11/1/20,21.45%,,,,,,
,,,,,,12/1/20,20.10%,,,,,,
,,,,,,1/1/21,21.56%,,,,,,
,,,,,,2/1/21,20.05%,,,,,,
,,,,,,3/1/21,22.41%,,,,,,
,,,,,,4/1/21,19.20%,,,,,,
,,,,,,5/1/21,22.01%,,,,,,
,,,,,,6/1/21,31.01%,,,,,,
,,,,,,7/1/21,28.57%,,,,,,
,,,,,,8/1/21,27.61%,,,,,,
,,,,,,9/1/21,27.72%,,,,,,
,,,,,,10/1/21,25.90%,,,,,,
,,,,,,11/1/21,27.46%,,,,,,
,,,,,,12/1/21,27.46%,,,,,,
,,,,,,1/1/22,26.72%,,,,,,
,,,,,,2/1/22,25.32%,,,,,,
,,,,,,3/1/22,21.86%,,,,,,
,,,,,,4/1/22,21.30%,,,,,,
,,,,,,5/1/22,17.04%,,,,,,
,,,,,,6/1/22,8.87%,,,,,,
,,,,,,7/1/22,6.50%,,,,,,
,,,,,,8/1/22,6.06%,,,,,,
,,,,,,9/1/22,4.13%,,,,,,
,,,,,,10/1/22,3.52%,,,,,,
,,,,,,11/1/22,0.04%,,,,,,
,,,,,,12/1/22,-2.85%,,,,,,
,,,,,,1/1/23,-4.09%,,,,,,
,,,,,,2/1/23,-5.31%,,,,,,
,,,,,,3/1/23,-5.91%,,,,,,
,,,,,,4/1/23,-6.14%,,,,,,
,,,,,,5/1/23,-7.30%,,,,,,
,,,,,,6/1/23,-7.34%,,,,,,
,,,,,,7/1/23,-7.19%,,,,,,
,,,,,,8/1/23,-5.94%,,,,,,
,,,,,,9/1/23,-3.25%,,,,,,
,,,,,,10/1/23,-0.56%,,,,,,
,,,,,,11/1/23,3.22%,,,,,,
,,,,,,12/1/23,6.67%,,,,,,
,,,,,,1/1/24,7.92%,,,,,,
,,,,,,2/1/24,9.17%,,,,,,
,,,,,,3/1/24,9.86%,,,,,,
,,,,,,4/1/24,11.98%,,,,,,
,,,,,,5/1/24,15.11%,,,,,,
,,,,,,6/1/24,19.39%,,,,,,
,,,,,,7/1/24,22.35%,,,,,,
,,,,,,8/1/24,23.11%,,,,,,
,,,,,,9/1/24,23.54%,,,,,,
,,,,,,10/1/24,23.74%,,,,,,
,,,,,,11/1/24,23.73%,,,,,,
,,,,,,12/1/24,22.18%,,,,,,
,,,,,,1/1/18,7.64%,,,,,,
,,,,,,2/1/18,32.61%,,,,,,
,,,,,,3/1/18,47.61%,,,,,,
,,,,,,4/1/18,35.21%,,,,,,
,,,,,,5/1/18,40.11%,,,,,,
,,,,,,6/1/18,74.67%,,,,,,
,,,,,,7/1/18,60.15%,,,,,,
,,,,,,8/1/18,54.57%,,,,,,
,,,,,,9/1/18,62.42%,,,,,,
,,,,,,10/1/18,62.26%,,,,,,
,,,,,,11/1/18,66.74%,,,,,,
,,,,,,12/1/18,63.20%,,,,,,
,,,,,,1/1/19,63.05%,,,,,,
,,,,,,2/1/19,65.49%,,,,,,
,,,,,,3/1/19,60.34%,,,,,,
,,,,,,4/1/19,60.30%,,,,,,
,,,,,,5/1/19,58.30%,,,,,,
,,,,,,6/1/19,35.33%,,,,,,
,,,,,,7/1/19,39.82%,,,,,,
,,,,,,8/1/19,41.56%,,,,,,
,,,,,,9/1/19,32.45%,,,,,,
,,,,,,10/1/19,27.92%,,,,,,
,,,,,,11/1/19,15.93%,,,,,,
,,,,,,12/1/19,14.69%,,,,,,
,,,,,,1/1/20,16.60%,,,,,,
,,,,,,2/1/20,10.01%,,,,,,
,,,,,,3/1/20,8.72%,,,,,,
,,,,,,4/1/20,16.15%,,,,,,
,,,,,,5/1/20,14.68%,,,,,,
,,,,,,6/1/20,17.50%,,,,,,
,,,,,,7/1/20,15.88%,,,,,,
,,,,,,8/1/20,15.67%,,,,,,
,,,,,,9/1/20,13.12%,,,,,,
,,,,,,10/1/20,15.66%,,,,,,
,,,,,,11/1/20,27.70%,,,,,,
,,,,,,12/1/20,32.23%,,,,,,
,,,,,,1/1/21,33.58%,,,,,,
,,,,,,2/1/21,32.98%,,,,,,
,,,,,,3/1/21,35.85%,,,,,,
,,,,,,4/1/21,28.68%,,,,,,
,,,,,,5/1/21,30.34%,,,,,,
,,,,,,6/1/21,39.84%,,,,,,
,,,,,,7/1/21,44.71%,,,,,,
,,,,,,8/1/21,41.82%,,,,,,
,,,,,,9/1/21,46.58%,,,,,,
,,,,,,10/1/21,43.56%,,,,,,
,,,,,,11/1/21,34.49%,,,,,,
,,,,,,12/1/21,28.39%,,,,,,
,,,,,,1/1/22,23.74%,,,,,,
,,,,,,2/1/22,25.11%,,,,,,
,,,,,,3/1/22,24.56%,,,,,,
,,,,,,4/1/22,24.26%,,,,,,
,,,,,,5/1/22,21.20%,,,,,,
,,,,,,6/1/22,9.79%,,,,,,
,,,,,,7/1/22,6.18%,,,,,,
,,,,,,8/1/22,7.85%,,,,,,
,,,,,,9/1/22,2.40%,,,,,,
,,,,,,10/1/22,1.08%,,,,,,
,,,,,,11/1/22,-1.56%,,,,,,
,,,,,,12/1/22,-1.02%,,,,,,
,,,,,,1/1/23,-0.69%,,,,,,
,,,,,,2/1/23,-1.81%,,,,,,
,,,,,,3/1/23,-6.54%,,,,,,
,,,,,,4/1/23,-4.71%,,,,,,
,,,,,,5/1/23,-5.21%,,,,,,
,,,,,,6/1/23,-2.17%,,,,,,
,,,,,,7/1/23,-4.17%,,,,,,
,,,,,,8/1/23,-7.00%,,,,,,
,,,,,,9/1/23,-2.33%,,,,,,
,,,,,,10/1/23,3.66%,,,,,,
,,,,,,11/1/23,10.63%,,,,,,
,,,,,,12/1/23,13.38%,,,,,,
,,,,,,1/1/24,16.19%,,,,,,
,,,,,,2/1/24,17.39%,,,,,,
,,,,,,3/1/24,23.89%,,,,,,
,,,,,,4/1/24,24.35%,,,,,,
,,,,,,5/1/24,26.30%,,,,,,
,,,,,,6/1/24,26.14%,,,,,,
,,,,,,7/1/24,27.22%,,,,,,
,,,,,,8/1/24,32.05%,,,,,,
,,,,,,9/1/24,30.56%,,,,,,
,,,,,,10/1/24,26.82%,,,,,,
,,,,,,11/1/24,21.42%,,,,,,
,,,,,,12/1/24,17.61%,,,,,,
,,,,,,1/1/18,100.09%,,,,,,
,,,,,,2/1/18,53.17%,,,,,,
,,,,,,3/1/18,56.14%,,,,,,
,,,,,,4/1/18,62.16%,,,,,,
,,,,,,5/1/18,47.54%,,,,,,
,,,,,,6/1/18,45.76%,,,,,,
,,,,,,7/1/18,65.04%,,,,,,
,,,,,,8/1/18,58.28%,,,,,,
,,,,,,9/1/18,49.82%,,,,,,
,,,,,,10/1/18,53.43%,,,,,,
,,,,,,11/1/18,49.74%,,,,,,
,,,,,,12/1/18,49.58%,,,,,,
,,,,,,1/1/19,44.50%,,,,,,
,,,,,,2/1/19,50.59%,,,,,,
,,,,,,3/1/19,43.84%,,,,,,
,,,,,,4/1/19,34.33%,,,,,,
,,,,,,5/1/19,38.73%,,,,,,
,,,,,,6/1/19,33.65%,,,,,,
,,,,,,7/1/19,17.61%,,,,,,
,,,,,,8/1/19,18.92%,,,,,,
,,,,,,9/1/19,28.99%,,,,,,
,,,,,,10/1/19,23.67%,,,,,,
,,,,,,11/1/19,24.53%,,,,,,
,,,,,,12/1/19,29.42%,,,,,,
,,,,,,1/1/20,24.96%,,,,,,
,,,,,,2/1/20,16.68%,,,,,,
,,,,,,3/1/20,20.10%,,,,,,
,,,,,,4/1/20,39.92%,,,,,,
,,,,,,5/1/20,45.80%,,,,,,
,,,,,,6/1/20,49.90%,,,,,,
,,,,,,7/1/20,52.73%,,,,,,
,,,,,,8/1/20,54.29%,,,,,,
,,,,,,9/1/20,44.57%,,,,,,
,,,,,,10/1/20,39.84%,,,,,,
,,,,,,11/1/20,36.60%,,,,,,
,,,,,,12/1/20,27.93%,,,,,,
,,,,,,1/1/21,36.62%,,,,,,
,,,,,,2/1/21,45.19%,,,,,,
,,,,,,3/1/21,49.13%,,,,,,
,,,,,,4/1/21,30.50%,,,,,,
,,,,,,5/1/21,19.17%,,,,,,
,,,,,,6/1/21,17.41%,,,,,,
,,,,,,7/1/21,17.25%,,,,,,
,,,,,,8/1/21,14.26%,,,,,,
,,,,,,9/1/21,16.17%,,,,,,
,,,,,,10/1/21,24.06%,,,,,,
,,,,,,11/1/21,30.40%,,,,,,
,,,,,,12/1/21,31.14%,,,,,,
,,,,,,1/1/22,24.25%,,,,,,
,,,,,,2/1/22,17.01%,,,,,,
,,,,,,3/1/22,8.27%,,,,,,
,,,,,,4/1/22,8.04%,,,,,,
,,,,,,5/1/22,15.00%,,,,,,
,,,,,,6/1/22,15.09%,,,,,,
,,,,,,7/1/22,11.69%,,,,,,
,,,,,,8/1/22,11.89%,,,,,,
,,,,,,9/1/22,12.89%,,,,,,
,,,,,,10/1/22,11.11%,,,,,,
,,,,,,11/1/22,4.99%,,,,,,
,,,,,,12/1/22,5.00%,,,,,,
,,,,,,1/1/23,3.09%,,,,,,
,,,,,,2/1/23,2.45%,,,,,,
,,,,,,3/1/23,7.34%,,,,,,
,,,,,,4/1/23,9.55%,,,,,,
,,,,,,5/1/23,5.58%,,,,,,
,,,,,,6/1/23,7.01%,,,,,,
,,,,,,7/1/23,8.69%,,,,,,
,,,,,,8/1/23,7.26%,,,,,,
,,,,,,9/1/23,4.76%,,,,,,
,,,,,,10/1/23,-0.02%,,,,,,
,,,,,,11/1/23,2.48%,,,,,,
,,,,,,12/1/23,1.89%,,,,,,
,,,,,,1/1/24,3.19%,,,,,,
,,,,,,2/1/24,6.71%,,,,,,
,,,,,,3/1/24,4.59%,,,,,,
,,,,,,4/1/24,5.96%,,,,,,
,,,,,,5/1/24,3.66%,,,,,,
,,,,,,6/1/24,1.95%,,,,,,
,,,,,,7/1/24,4.57%,,,,,,
,,,,,,8/1/24,4.82%,,,,,,
,,,,,,9/1/24,7.00%,,,,,,
,,,,,,10/1/24,10.40%,,,,,,
,,,,,,11/1/24,7.76%,,,,,,
,,,,,,12/1/24,7.62%,,,,,,
,,,,,,1/1/18,172.53%,,,,,,
,,,,,,2/1/18,68.82%,,,,,,
,,,,,,3/1/18,88.73%,,,,,,
,,,,,,4/1/18,94.39%,,,,,,
,,,,,,5/1/18,58.84%,,,,,,
,,,,,,6/1/18,53.24%,,,,,,
,,,,,,7/1/18,70.17%,,,,,,
,,,,,,8/1/18,59.79%,,,,,,
,,,,,,9/1/18,59.90%,,,,,,
,,,,,,10/1/18,66.16%,,,,,,
,,,,,,11/1/18,58.65%,,,,,,
,,,,,,12/1/18,98.36%,,,,,,
,,,,,,1/1/19,84.15%,,,,,,
,,,,,,2/1/19,95.28%,,,,,,
,,,,,,3/1/19,89.36%,,,,,,
,,,,,,4/1/19,78.02%,,,,,,
,,,,,,5/1/19,135.08%,,,,,,
,,,,,,6/1/19,139.04%,,,,,,
,,,,,,7/1/19,120.37%,,,,,,
,,,,,,8/1/19,127.32%,,,,,,
,,,,,,9/1/19,120.90%,,,,,,
,,,,,,10/1/19,112.43%,,,,,,
,,,,,,11/1/19,117.83%,,,,,,
,,,,,,12/1/19,73.38%,,,,,,
,,,,,,1/1/20,83.03%,,,,,,
,,,,,,2/1/20,71.21%,,,,,,
,,,,,,3/1/20,67.54%,,,,,,
,,,,,,4/1/20,77.56%,,,,,,
,,,,,,5/1/20,29.85%,,,,,,
,,,,,,6/1/20,21.19%,,,,,,
,,,,,,7/1/20,36.94%,,,,,,
,,,,,,8/1/20,30.03%,,,,,,
,,,,,,9/1/20,34.40%,,,,,,
,,,,,,10/1/20,29.98%,,,,,,
,,,,,,11/1/20,25.30%,,,,,,
,,,,,,12/1/20,25.71%,,,,,,
,,,,,,1/1/21,12.26%,,,,,,
,,,,,,2/1/21,19.88%,,,,,,
,,,,,,3/1/21,13.74%,,,,,,
,,,,,,4/1/21,7.65%,,,,,,
,,,,,,5/1/21,6.31%,,,,,,
,,,,,,6/1/21,10.51%,,,,,,
,,,,,,7/1/21,-1.75%,,,,,,
,,,,,,8/1/21,-0.74%,,,,,,
,,,,,,9/1/21,-4.00%,,,,,,
,,,,,,10/1/21,-2.19%,,,,,,
,,,,,,11/1/21,-1.74%,,,,,,
,,,,,,12/1/21,-3.42%,,,,,,
,,,,,,1/1/22,3.68%,,,,,,
,,,,,,2/1/22,-1.82%,,,,,,
,,,,,,3/1/22,15.58%,,,,,,
,,,,,,4/1/22,11.09%,,,,,,
,,,,,,5/1/22,8.21%,,,,,,
,,,,,,6/1/22,10.56%,,,,,,
,,,,,,7/1/22,11.17%,,,,,,
,,,,,,8/1/22,14.62%,,,,,,
,,,,,,9/1/22,14.25%,,,,,,
,,,,,,10/1/22,19.85%,,,,,,
,,,,,,11/1/22,18.44%,,,,,,
,,,,,,12/1/22,19.18%,,,,,,
,,,,,,1/1/23,19.10%,,,,,,
,,,,,,2/1/23,27.53%,,,,,,
,,,,,,3/1/23,13.61%,,,,,,
,,,,,,4/1/23,21.54%,,,,,,
,,,,,,5/1/23,29.97%,,,,,,
,,,,,,6/1/23,29.20%,,,,,,
,,,,,,7/1/23,32.21%,,,,,,
,,,,,,8/1/23,25.99%,,,,,,
,,,,,,9/1/23,29.15%,,,,,,
,,,,,,10/1/23,24.69%,,,,,,
,,,,,,11/1/23,28.46%,,,,,,
,,,,,,12/1/23,34.84%,,,,,,
,,,,,,1/1/24,30.34%,,,,,,
,,,,,,2/1/24,23.19%,,,,,,
,,,,,,3/1/24,27.04%,,,,,,
,,,,,,4/1/24,22.11%,,,,,,
,,,,,,5/1/24,16.61%,,,,,,
,,,,,,6/1/24,12.12%,,,,,,
,,,,,,7/1/24,9.42%,,,,,,
,,,,,,8/1/24,18.48%,,,,,,
,,,,,,9/1/24,16.59%,,,,,,
,,,,,,10/1/24,16.79%,,,,,,
,,,,,,11/1/24,15.35%,,,,,,
,,,,,,12/1/24,6.86%,,,,,,
,,,,,,1/1/18,-2.29%,,,,,,
,,,,,,2/1/18,15.70%,,,,,,
,,,,,,3/1/18,-1.65%,,,,,,
,,,,,,4/1/18,-5.16%,,,,,,
,,,,,,5/1/18,-3.47%,,,,,,
,,,,,,6/1/18,2.46%,,,,,,
,,,,,,7/1/18,5.06%,,,,,,
,,,,,,8/1/18,12.72%,,,,,,
,,,,,,9/1/18,16.14%,,,,,,
,,,,,,10/1/18,13.07%,,,,,,
,,,,,,11/1/18,11.89%,,,,,,
,,,,,,12/1/18,10.26%,,,,,,
,,,,,,1/1/19,14.01%,,,,,,
,,,,,,2/1/19,13.03%,,,,,,
,,,,,,3/1/19,20.30%,,,,,,
,,,,,,4/1/19,24.17%,,,,,,
,,,,,,5/1/19,27.83%,,,,,,
,,,,,,6/1/19,25.77%,,,,,,
,,,,,,7/1/19,26.34%,,,,,,
,,,,,,8/1/19,19.45%,,,,,,
,,,,,,9/1/19,16.32%,,,,,,
,,,,,,10/1/19,20.97%,,,,,,
,,,,,,11/1/19,21.32%,,,,,,
,,,,,,12/1/19,26.64%,,,,,,
,,,,,,1/1/20,23.86%,,,,,,
,,,,,,2/1/20,23.17%,,,,,,
,,,,,,3/1/20,22.37%,,,,,,
,,,,,,4/1/20,21.90%,,,,,,
,,,,,,5/1/20,17.77%,,,,,,
,,,,,,6/1/20,19.04%,,,,,,
,,,,,,7/1/20,17.32%,,,,,,
,,,,,,8/1/20,20.67%,,,,,,
,,,,,,9/1/20,21.90%,,,,,,
,,,,,,10/1/20,18.24%,,,,,,
,,,,,,11/1/20,20.51%,,,,,,
,,,,,,12/1/20,16.06%,,,,,,
,,,,,,1/1/21,16.73%,,,,,,
,,,,,,2/1/21,16.89%,,,,,,
,,,,,,3/1/21,13.95%,,,,,,
,,,,,,4/1/21,11.81%,,,,,,
,,,,,,5/1/21,12.89%,,,,,,
,,,,,,6/1/21,9.91%,,,,,,
,,,,,,7/1/21,10.82%,,,,,,
,,,,,,8/1/21,9.33%,,,,,,
,,,,,,9/1/21,6.21%,,,,,,
,,,,,,10/1/21,8.52%,,,,,,
,,,,,,11/1/21,7.02%,,,,,,
,,,,,,12/1/21,7.30%,,,,,,
,,,,,,1/1/22,6.43%,,,,,,
,,,,,,2/1/22,5.97%,,,,,,
,,,,,,3/1/22,5.83%,,,,,,
,,,,,,4/1/22,6.08%,,,,,,
,,,,,,5/1/22,4.57%,,,,,,
,,,,,,6/1/22,6.71%,,,,,,
,,,,,,7/1/22,6.23%,,,,,,
,,,,,,8/1/22,5.79%,,,,,,
,,,,,,9/1/22,12.07%,,,,,,
,,,,,,10/1/22,9.90%,,,,,,
,,,,,,11/1/22,9.85%,,,,,,
,,,,,,12/1/22,6.71%,,,,,,
,,,,,,1/1/23,5.25%,,,,,,
,,,,,,2/1/23,3.82%,,,,,,
